sample_date,field,zone,diameter
24/11/2020,Park Farm 55,2,38
24/11/2020,Park Farm 55,2,48
24/11/2020,Park Farm 55,2,43
24/11/2020,Park Farm 55,2,37
24/11/2020,Park Farm 55,2,37
24/11/2020,Park Farm 55,2,42
24/11/2020,Park Farm 55,2,44
24/11/2020,Park Farm 55,2,34
24/11/2020,Park Farm 55,2,27
24/11/2020,Park Farm 55,2,46
24/11/2020,Park Farm 55,2,31
24/11/2020,Park Farm 55,2,40
24/11/2020,Park Farm 55,2,52
24/11/2020,Park Farm 55,2,45
24/11/2020,Park Farm 55,2,38
24/11/2020,Park Farm 55,2,30
24/11/2020,Park Farm 55,2,18
24/11/2020,Park Farm 55,2,38
24/11/2020,Park Farm 55,2,36
24/11/2020,Park Farm 55,2,28
24/11/2020,Park Farm 55,2,42
24/11/2020,Park Farm 55,2,44
24/11/2020,Park Farm 55,2,42
24/11/2020,Park Farm 55,2,42
24/11/2020,Chatteris Farms 07/08,3,31
24/11/2020,Chatteris Farms 07/08,3,33
24/11/2020,Chatteris Farms 07/08,3,37
24/11/2020,Chatteris Farms 07/08,3,42
24/11/2020,Chatteris Farms 07/08,3,33
24/11/2020,Chatteris Farms 07/08,3,51
24/11/2020,Chatteris Farms 07/08,3,36
24/11/2020,Chatteris Farms 07/08,3,35
24/11/2020,Chatteris Farms 07/08,3,32
24/11/2020,Chatteris Farms 07/08,3,36
24/11/2020,Chatteris Farms 07/08,3,37
24/11/2020,Chatteris Farms 07/08,3,40
24/11/2020,Chatteris Farms 07/08,3,34
24/11/2020,Chatteris Farms 07/08,3,33
24/11/2020,Chatteris Farms 07/08,3,29
24/11/2020,Chatteris Farms 07/08,3,37
24/11/2020,Chatteris Farms 07/08,3,33
24/11/2020,Chatteris Farms 07/08,3,34
24/11/2020,Chatteris Farms 07/08,3,27
24/11/2020,Chatteris Farms 07/08,3,34
24/11/2020,Chatteris Farms 07/08,3,34
24/11/2020,Chatteris Farms 07/08,3,37
24/11/2020,Chatteris Farms 07/08,3,27
24/11/2020,Chatteris Farms 07/08,3,32
24/11/2020,Chatteris Farms 07/08,3,33
24/11/2020,Chatteris Farms 07/08,3,32
24/11/2020,Chatteris Farms 07/08,3,32
24/11/2020,Chatteris Farms 07/08,3,32
24/11/2020,Chatteris Farms 07/08,3,32
24/11/2020,Chatteris Farms 07/08,3,27
24/11/2020,Chatteris Farms 07/08,3,38
24/11/2020,Chatteris Farms 07/08,3,29
24/11/2020,Chatteris Farms 07/08,3,29
24/11/2020,Chatteris Farms 07/08,3,35
24/11/2020,Chatteris Farms 07/08,1,34
24/11/2020,Chatteris Farms 07/08,1,30
24/11/2020,Chatteris Farms 07/08,1,30
24/11/2020,Chatteris Farms 07/08,1,41
24/11/2020,Chatteris Farms 07/08,1,38
24/11/2020,Chatteris Farms 07/08,1,26
24/11/2020,Chatteris Farms 07/08,1,40
24/11/2020,Chatteris Farms 07/08,1,42
24/11/2020,Chatteris Farms 07/08,1,33
24/11/2020,Chatteris Farms 07/08,1,29
24/11/2020,Chatteris Farms 07/08,1,38
24/11/2020,Chatteris Farms 07/08,1,29
24/11/2020,Chatteris Farms 07/08,1,40
24/11/2020,Chatteris Farms 07/08,1,33
24/11/2020,Chatteris Farms 07/08,1,37
24/11/2020,Chatteris Farms 07/08,1,33
24/11/2020,Chatteris Farms 07/08,1,37
24/11/2020,Chatteris Farms 07/08,1,37
24/11/2020,Chatteris Farms 07/08,1,33
24/11/2020,Chatteris Farms 07/08,1,33
24/11/2020,Chatteris Farms 07/08,1,36
24/11/2020,Chatteris Farms 07/08,1,25
24/11/2020,Chatteris Farms 07/08,1,30
24/11/2020,Chatteris Farms 07/08,1,27
24/11/2020,Chatteris Farms 07/08,1,33
24/11/2020,Chatteris Farms 07/08,1,32
24/11/2020,Chatteris Farms 07/08,1,28
24/11/2020,Chatteris Farms 07/08,1,36
24/11/2020,Chatteris Farms 07/08,1,29
24/11/2020,Chatteris Farms 07/08,1,33
24/11/2020,Chatteris Farms 07/08,1,32
24/11/2020,Chatteris Farms 07/08,1,28
24/11/2020,Chatteris Farms 07/08,1,33
24/11/2020,Chatteris Farms 07/08,1,30
24/11/2020,Chatteris Farms 07/08,4,39
24/11/2020,Chatteris Farms 07/08,4,42
24/11/2020,Chatteris Farms 07/08,4,33
24/11/2020,Chatteris Farms 07/08,4,20
24/11/2020,Chatteris Farms 07/08,4,37
24/11/2020,Chatteris Farms 07/08,4,36
24/11/2020,Chatteris Farms 07/08,4,37
24/11/2020,Chatteris Farms 07/08,4,27
24/11/2020,Chatteris Farms 07/08,4,33
24/11/2020,Chatteris Farms 07/08,4,35
24/11/2020,Chatteris Farms 07/08,4,34
24/11/2020,Chatteris Farms 07/08,4,36
24/11/2020,Chatteris Farms 07/08,4,32
24/11/2020,Chatteris Farms 07/08,4,30
24/11/2020,Chatteris Farms 07/08,4,43
24/11/2020,Chatteris Farms 07/08,4,39
24/11/2020,Chatteris Farms 07/08,4,27
24/11/2020,Chatteris Farms 07/08,4,34
24/11/2020,Chatteris Farms 07/08,4,28
24/11/2020,Chatteris Farms 07/08,4,40
24/11/2020,Chatteris Farms 07/08,4,28
24/11/2020,Chatteris Farms 07/08,4,32
24/11/2020,Chatteris Farms 07/08,4,33
24/11/2020,Chatteris Farms 07/08,4,34
24/11/2020,Chatteris Farms 07/08,4,22
24/11/2020,Chatteris Farms 07/08,4,35
24/11/2020,Chatteris Farms 07/08,4,34
24/11/2020,Chatteris Farms 07/08,4,34
24/11/2020,Chatteris Farms 07/08,4,25
24/11/2020,Chatteris Farms 07/08,4,24
24/11/2020,Chatteris Farms 07/08,4,38
24/11/2020,Chatteris Farms 07/08,4,37
24/11/2020,Chatteris Farms 07/08,4,32
24/11/2020,Chatteris Farms 07/08,4,40
24/11/2020,Chatteris Farms 07/08,2,35
24/11/2020,Chatteris Farms 07/08,2,41
24/11/2020,Chatteris Farms 07/08,2,37
24/11/2020,Chatteris Farms 07/08,2,15
24/11/2020,Chatteris Farms 07/08,2,32
24/11/2020,Chatteris Farms 07/08,2,29
24/11/2020,Chatteris Farms 07/08,2,33
24/11/2020,Chatteris Farms 07/08,2,34
24/11/2020,Chatteris Farms 07/08,2,33
24/11/2020,Chatteris Farms 07/08,2,32
24/11/2020,Chatteris Farms 07/08,2,32
24/11/2020,Chatteris Farms 07/08,2,27
24/11/2020,Chatteris Farms 07/08,2,26
24/11/2020,Chatteris Farms 07/08,2,29
24/11/2020,Chatteris Farms 07/08,2,36
24/11/2020,Chatteris Farms 07/08,2,36
24/11/2020,Chatteris Farms 07/08,2,31
24/11/2020,Chatteris Farms 07/08,2,31
24/11/2020,Chatteris Farms 07/08,2,33
24/11/2020,Chatteris Farms 07/08,2,33
24/11/2020,Chatteris Farms 07/08,2,32
24/11/2020,Chatteris Farms 07/08,2,27
24/11/2020,Chatteris Farms 07/08,2,34
24/11/2020,Chatteris Farms 07/08,2,21
24/11/2020,Chatteris Farms 07/08,2,29
24/11/2020,Chatteris Farms 07/08,2,36
24/11/2020,Chatteris Farms 07/08,2,37
24/11/2020,Chatteris Farms 07/08,2,33
24/11/2020,Chatteris Farms 07/08,2,20
24/11/2020,Chatteris Farms 07/08,2,33
24/11/2020,Chatteris Farms 07/08,2,32
24/11/2020,Chatteris Farms 07/08,2,31
24/11/2020,Chatteris Farms 07/08,2,37
24/11/2020,Chatteris Farms 07/08,2,18
24/11/2020,Chatteris Farms 07/08,2,31
24/11/2020,Chatteris Farms 07/08,2,42
24/11/2020,Chatteris Farms 07/08,2,41
24/11/2020,Angoods 1,2,47
24/11/2020,Angoods 1,2,27
24/11/2020,Angoods 1,2,22
24/11/2020,Angoods 1,2,53
24/11/2020,Angoods 1,2,46
24/11/2020,Angoods 1,2,42
24/11/2020,Angoods 1,2,17
24/11/2020,Angoods 1,2,39
24/11/2020,Angoods 1,2,12
24/11/2020,Angoods 1,2,30
24/11/2020,Angoods 1,2,19
24/11/2020,Angoods 1,2,34
24/11/2020,Angoods 1,2,39
24/11/2020,Angoods 1,2,37
24/11/2020,Angoods 1,2,38
24/11/2020,Angoods 1,2,23
24/11/2020,Angoods 1,2,24
24/11/2020,Angoods 1,2,42
24/11/2020,Angoods 1,2,33
24/11/2020,Angoods 1,2,37
24/11/2020,Angoods 1,2,37
24/11/2020,Angoods 1,2,36
24/11/2020,Angoods 1,2,20
24/11/2020,Angoods 1,2,32
24/11/2020,Angoods 1,2,10
24/11/2020,Angoods 1,2,37
24/11/2020,Angoods 1,2,30
24/11/2020,Angoods 1,2,35
24/11/2020,Angoods 1,2,32
24/11/2020,Angoods 1,2,24
24/11/2020,Angoods 1,2,35
24/11/2020,Angoods 1,2,13
24/11/2020,Angoods 1,2,20
24/11/2020,Angoods 1,2,43
24/11/2020,Angoods 1,2,42
24/11/2020,Angoods 1,2,30
24/11/2020,Angoods 1,2,37
24/11/2020,Angoods 1,2,36
24/11/2020,Angoods 1,2,32
24/11/2020,Angoods 1,2,31
24/11/2020,Angoods 1,2,39
24/11/2020,Angoods 1,2,30
24/11/2020,Angoods 1,2,30
24/11/2020,Angoods 1,2,11
24/11/2020,Angoods 1,2,38
24/11/2020,Angoods 1,2,34
24/11/2020,Angoods 1,2,29
24/11/2020,Angoods 1,2,24
24/11/2020,Angoods 1,2,27
24/11/2020,Angoods 1,5,15
24/11/2020,Angoods 1,5,33
24/11/2020,Angoods 1,5,33
24/11/2020,Angoods 1,5,33
24/11/2020,Angoods 1,5,42
24/11/2020,Angoods 1,5,35
24/11/2020,Angoods 1,5,28
24/11/2020,Angoods 1,5,37
24/11/2020,Angoods 1,5,35
24/11/2020,Angoods 1,5,23
24/11/2020,Angoods 1,5,47
24/11/2020,Angoods 1,5,23
24/11/2020,Angoods 1,5,32
24/11/2020,Angoods 1,5,29
24/11/2020,Angoods 1,5,15
24/11/2020,Angoods 1,5,36
24/11/2020,Angoods 1,5,40
24/11/2020,Angoods 1,5,37
24/11/2020,Angoods 1,5,42
24/11/2020,Angoods 1,5,33
24/11/2020,Angoods 1,5,32
24/11/2020,Angoods 1,5,42
24/11/2020,Angoods 1,5,42
24/11/2020,Angoods 1,5,48
24/11/2020,Angoods 1,5,20
24/11/2020,Angoods 1,5,46
24/11/2020,Angoods 1,5,18
24/11/2020,Angoods 1,5,13
24/11/2020,Angoods 1,5,37
24/11/2020,Angoods 1,5,15
24/11/2020,Angoods 1,5,16
24/11/2020,Angoods 1,5,29
24/11/2020,Angoods 1,5,46
24/11/2020,Angoods 1,5,39
24/11/2020,Angoods 1,5,29
24/11/2020,Angoods 1,5,36
24/11/2020,Angoods 1,5,41
24/11/2020,Angoods 1,5,28
24/11/2020,Angoods 1,5,29
24/11/2020,Angoods 1,5,33
24/11/2020,Angoods 1,5,23
24/11/2020,Angoods 1,5,30
24/11/2020,Angoods 1,5,32
24/11/2020,Angoods 1,5,34
24/11/2020,Angoods 1,5,26
24/11/2020,Angoods 1,5,38
24/11/2020,Angoods 1,5,43
24/11/2020,Angoods 1,5,30
24/11/2020,Angoods 1,1,35
24/11/2020,Angoods 1,1,36
24/11/2020,Angoods 1,1,23
24/11/2020,Angoods 1,1,32
24/11/2020,Angoods 1,1,40
24/11/2020,Angoods 1,1,29
24/11/2020,Angoods 1,1,41
24/11/2020,Angoods 1,1,38
24/11/2020,Angoods 1,1,32
24/11/2020,Angoods 1,1,31
24/11/2020,Angoods 1,1,37
24/11/2020,Angoods 1,1,23
24/11/2020,Angoods 1,1,37
24/11/2020,Angoods 1,1,19
24/11/2020,Angoods 1,1,30
24/11/2020,Angoods 1,1,21
24/11/2020,Angoods 1,1,48
24/11/2020,Angoods 1,1,44
24/11/2020,Angoods 1,1,18
24/11/2020,Angoods 1,1,22
24/11/2020,Angoods 1,1,19
24/11/2020,Angoods 1,1,38
24/11/2020,Angoods 1,1,30
24/11/2020,Angoods 1,1,24
24/11/2020,Angoods 1,1,34
24/11/2020,Angoods 1,1,18
24/11/2020,Angoods 1,1,35
24/11/2020,Angoods 1,1,28
24/11/2020,Angoods 1,1,47
24/11/2020,Angoods 1,1,27
24/11/2020,Angoods 1,1,30
24/11/2020,Angoods 1,1,30
24/11/2020,Angoods 1,1,25
24/11/2020,Angoods 1,1,28
24/11/2020,Angoods 1,1,38
24/11/2020,Angoods 1,1,42
24/11/2020,Angoods 1,1,34
24/11/2020,Angoods 1,1,29
24/11/2020,Angoods 1,1,32
24/11/2020,Angoods 1,1,32
24/11/2020,Angoods 1,1,42
24/11/2020,Angoods 1,1,37
24/11/2020,Angoods 1,1,27
24/11/2020,Angoods 1,1,33
24/11/2020,Angoods 1,1,27
24/11/2020,Angoods 1,1,18
24/11/2020,Angoods 1,1,34
24/11/2020,Angoods 1,1,27
24/11/2020,Angoods 1,1,21
24/11/2020,Angoods 1,1,48
24/11/2020,Angoods 1,3,37
24/11/2020,Angoods 1,3,35
24/11/2020,Angoods 1,3,26
24/11/2020,Angoods 1,3,48
24/11/2020,Angoods 1,3,33
24/11/2020,Angoods 1,3,46
24/11/2020,Angoods 1,3,44
24/11/2020,Angoods 1,3,44
24/11/2020,Angoods 1,3,33
24/11/2020,Angoods 1,3,42
24/11/2020,Angoods 1,3,42
24/11/2020,Angoods 1,3,52
24/11/2020,Angoods 1,3,37
24/11/2020,Angoods 1,3,42
24/11/2020,Angoods 1,3,17
24/11/2020,Angoods 1,3,38
24/11/2020,Angoods 1,3,34
24/11/2020,Angoods 1,3,38
24/11/2020,Angoods 1,3,35
24/11/2020,Angoods 1,3,32
24/11/2020,Angoods 1,3,17
24/11/2020,Angoods 1,3,18
24/11/2020,Angoods 1,3,38
24/11/2020,Angoods 1,3,25
24/11/2020,Angoods 1,3,25
24/11/2020,Angoods 1,3,35
24/11/2020,Angoods 1,3,27
24/11/2020,Angoods 1,3,23
24/11/2020,Angoods 1,3,42
24/11/2020,Angoods 1,3,26
24/11/2020,Angoods 1,3,33
24/11/2020,Angoods 1,3,18
24/11/2020,Angoods 1,3,44
24/11/2020,Angoods 1,3,25
24/11/2020,Angoods 1,3,15
24/11/2020,Angoods 1,3,50
24/11/2020,Angoods 1,3,35
24/11/2020,Angoods 1,3,31
24/11/2020,Angoods 1,7,29
24/11/2020,Angoods 1,7,29
24/11/2020,Angoods 1,7,28
24/11/2020,Angoods 1,7,36
24/11/2020,Angoods 1,7,23
24/11/2020,Angoods 1,7,34
24/11/2020,Angoods 1,7,32
24/11/2020,Angoods 1,7,18
24/11/2020,Angoods 1,7,24
24/11/2020,Angoods 1,7,26
24/11/2020,Angoods 1,7,34
24/11/2020,Angoods 1,7,27
24/11/2020,Angoods 1,7,38
24/11/2020,Angoods 1,7,42
24/11/2020,Angoods 1,7,38
24/11/2020,Angoods 1,7,42
24/11/2020,Angoods 1,7,36
24/11/2020,Angoods 1,7,32
24/11/2020,Angoods 1,7,25
24/11/2020,Angoods 1,7,35
24/11/2020,Angoods 1,7,18
24/11/2020,Angoods 1,7,36
24/11/2020,Angoods 1,7,32
24/11/2020,Angoods 1,7,38
24/11/2020,Angoods 1,7,42
24/11/2020,Angoods 1,7,32
24/11/2020,Angoods 1,7,32
24/11/2020,Angoods 1,7,31
24/11/2020,Angoods 1,7,29
24/11/2020,Angoods 1,7,27
24/11/2020,Angoods 1,7,42
24/11/2020,Angoods 1,7,35
24/11/2020,Angoods 1,7,39
24/11/2020,Angoods 1,7,37
24/11/2020,Angoods 1,7,37
24/11/2020,Angoods 1,7,38
24/11/2020,Angoods 1,7,33
24/11/2020,Angoods 1,7,38
24/11/2020,Angoods 1,7,37
24/11/2020,Angoods 1,7,28
24/11/2020,Angoods 1,7,36
24/11/2020,Angoods 1,7,37
24/11/2020,Angoods 1,7,23
24/11/2020,Angoods 1,7,35
24/11/2020,Angoods 1,7,21
24/11/2020,Angoods 1,7,31
24/11/2020,Angoods 1,7,37
24/11/2020,Angoods 1,4,32
24/11/2020,Angoods 1,4,38
24/11/2020,Angoods 1,4,40
24/11/2020,Angoods 1,4,39
24/11/2020,Angoods 1,4,22
24/11/2020,Angoods 1,4,41
24/11/2020,Angoods 1,4,33
24/11/2020,Angoods 1,4,33
24/11/2020,Angoods 1,4,39
24/11/2020,Angoods 1,4,32
24/11/2020,Angoods 1,4,20
24/11/2020,Angoods 1,4,29
24/11/2020,Angoods 1,4,28
24/11/2020,Angoods 1,4,35
24/11/2020,Angoods 1,4,38
24/11/2020,Angoods 1,4,19
24/11/2020,Angoods 1,4,35
24/11/2020,Angoods 1,4,43
24/11/2020,Angoods 1,4,15
24/11/2020,Angoods 1,4,32
24/11/2020,Angoods 1,4,42
24/11/2020,Angoods 1,4,34
24/11/2020,Angoods 1,4,36
24/11/2020,Angoods 1,4,40
24/11/2020,Angoods 1,4,42
24/11/2020,Angoods 1,4,38
24/11/2020,Angoods 1,4,44
24/11/2020,Angoods 1,4,13
24/11/2020,Angoods 1,4,44
24/11/2020,Angoods 1,4,32
24/11/2020,Angoods 1,4,34
24/11/2020,Angoods 1,4,27
24/11/2020,Angoods 1,4,30
24/11/2020,Angoods 1,4,25
24/11/2020,Angoods 1,4,47
24/11/2020,Angoods 1,4,37
24/11/2020,Angoods 1,4,37
24/11/2020,Angoods 1,4,38
24/11/2020,Angoods 1,4,37
24/11/2020,Angoods 1,4,35
24/11/2020,Angoods 1,4,32
24/11/2020,Angoods 1,4,32
24/11/2020,Angoods 1,4,39
24/11/2020,Angoods 1,6,48
24/11/2020,Angoods 1,6,32
24/11/2020,Angoods 1,6,22
24/11/2020,Angoods 1,6,26
24/11/2020,Angoods 1,6,44
24/11/2020,Angoods 1,6,38
24/11/2020,Angoods 1,6,38
24/11/2020,Angoods 1,6,35
24/11/2020,Angoods 1,6,19
24/11/2020,Angoods 1,6,37
24/11/2020,Angoods 1,6,35
24/11/2020,Angoods 1,6,39
24/11/2020,Angoods 1,6,25
24/11/2020,Angoods 1,6,47
24/11/2020,Angoods 1,6,18
24/11/2020,Angoods 1,6,28
24/11/2020,Angoods 1,6,15
24/11/2020,Angoods 1,6,37
24/11/2020,Angoods 1,6,30
24/11/2020,Angoods 1,6,36
24/11/2020,Angoods 1,6,37
24/11/2020,Angoods 1,6,50
24/11/2020,Angoods 1,6,30
24/11/2020,Angoods 1,6,33
24/11/2020,Angoods 1,6,36
24/11/2020,Angoods 1,6,27
24/11/2020,Angoods 1,6,37
24/11/2020,Angoods 1,6,33
24/11/2020,Angoods 1,6,25
24/11/2020,Angoods 1,6,43
24/11/2020,Angoods 1,6,32
24/11/2020,Angoods 1,6,34
24/11/2020,Angoods 1,6,38
24/11/2020,Angoods 1,6,24
24/11/2020,Angoods 1,6,24
24/11/2020,Angoods 1,6,40
24/11/2020,Angoods 1,6,37
24/11/2020,Angoods 1,6,37
24/11/2020,Angoods 1,6,30
24/11/2020,Angoods 1,6,24
24/11/2020,Angoods 1,6,32
24/11/2020,Angoods 1,6,32
24/11/2020,Angoods 1,6,20
24/11/2020,Angoods 1,6,20
24/11/2020,Angoods 1,6,38
24/11/2020,Angoods 1,6,44
24/11/2020,Angoods 1,6,36
24/11/2020,HH46,1,22
24/11/2020,HH46,1,27
24/11/2020,HH46,1,28
24/11/2020,HH46,1,21
24/11/2020,HH46,1,21
24/11/2020,HH46,1,11
24/11/2020,HH46,1,18
24/11/2020,HH46,1,22
24/11/2020,HH46,1,23
24/11/2020,HH46,1,25
24/11/2020,HH46,1,13
24/11/2020,HH46,1,14
24/11/2020,HH46,1,22
24/11/2020,HH46,1,30
24/11/2020,HH46,1,24
24/11/2020,HH46,1,15
24/11/2020,HH46,1,17
24/11/2020,HH46,1,18
24/11/2020,HH46,1,20
24/11/2020,HH46,1,33
24/11/2020,HH46,1,27
24/11/2020,HH46,1,21
24/11/2020,HH46,1,10
24/11/2020,HH46,1,22
24/11/2020,HH46,1,17
24/11/2020,HH46,1,18
24/11/2020,HH46,1,25
24/11/2020,HH46,1,13
24/11/2020,HH46,1,23
24/11/2020,HH46,1,26
24/11/2020,HH46,1,17
24/11/2020,HH46,1,23
24/11/2020,HH46,1,35
24/11/2020,HH46,1,18
24/11/2020,HH46,1,8
24/11/2020,HH46,1,6
24/11/2020,HH46,1,16
24/11/2020,HH46,1,27
24/11/2020,HH46,1,23
24/11/2020,HH46,1,10
24/11/2020,HH46,1,8
24/11/2020,HH46,1,19
24/11/2020,HH46,1,19
24/11/2020,HH46,3,25
24/11/2020,HH46,3,13
24/11/2020,HH46,3,13
24/11/2020,HH46,3,8
24/11/2020,HH46,3,23
24/11/2020,HH46,3,25
24/11/2020,HH46,3,27
24/11/2020,HH46,3,32
24/11/2020,HH46,3,28
24/11/2020,HH46,3,34
24/11/2020,HH46,3,33
24/11/2020,HH46,3,23
24/11/2020,HH46,3,13
24/11/2020,HH46,3,29
24/11/2020,HH46,3,17
24/11/2020,HH46,3,18
24/11/2020,HH46,3,15
24/11/2020,HH46,3,25
24/11/2020,HH46,3,23
24/11/2020,HH46,3,29
24/11/2020,HH46,3,35
24/11/2020,HH46,3,27
24/11/2020,HH46,3,19
24/11/2020,HH46,3,18
24/11/2020,HH46,3,23
24/11/2020,HH46,3,9
24/11/2020,HH46,3,17
24/11/2020,HH46,3,28
24/11/2020,HH46,3,36
24/11/2020,HH46,3,24
24/11/2020,HH46,3,23
24/11/2020,HH46,3,28
24/11/2020,HH46,3,21
24/11/2020,HH46,3,29
24/11/2020,HH46,3,26
24/11/2020,HH46,3,23
24/11/2020,HH46,3,24
24/11/2020,HH46,3,27
24/11/2020,HH46,3,32
24/11/2020,HH46,3,23
24/11/2020,HH46,3,25
24/11/2020,HH46,3,26
24/11/2020,HH46,3,11
24/11/2020,HH46,3,29
24/11/2020,HH46,3,11
24/11/2020,HH46,3,23
24/11/2020,HH46,3,23
24/11/2020,HH46,7,11
24/11/2020,HH46,7,17
24/11/2020,HH46,7,19
24/11/2020,HH46,7,21
24/11/2020,HH46,7,28
24/11/2020,HH46,7,26
24/11/2020,HH46,7,22
24/11/2020,HH46,7,19
24/11/2020,HH46,7,22
24/11/2020,HH46,7,23
24/11/2020,HH46,7,18
24/11/2020,HH46,7,34
24/11/2020,HH46,7,27
24/11/2020,HH46,7,33
24/11/2020,HH46,7,7
24/11/2020,HH46,7,29
24/11/2020,HH46,7,34
24/11/2020,HH46,7,23
24/11/2020,HH46,7,21
24/11/2020,HH46,7,28
24/11/2020,HH46,7,27
24/11/2020,HH46,7,27
24/11/2020,HH46,7,30
24/11/2020,HH46,7,34
24/11/2020,HH46,7,29
24/11/2020,HH46,7,24
24/11/2020,HH46,7,23
24/11/2020,HH46,7,23
24/11/2020,HH46,7,11
24/11/2020,HH46,7,23
24/11/2020,HH46,7,24
24/11/2020,HH46,7,26
24/11/2020,HH46,7,21
24/11/2020,HH46,7,34
24/11/2020,HH46,7,24
24/11/2020,HH46,7,32
24/11/2020,HH46,7,31
24/11/2020,HH46,7,31
24/11/2020,HH46,7,39
24/11/2020,HH46,7,27
24/11/2020,HH46,4,33
24/11/2020,HH46,4,39
24/11/2020,HH46,4,13
24/11/2020,HH46,4,27
24/11/2020,HH46,4,23
24/11/2020,HH46,4,27
24/11/2020,HH46,4,23
24/11/2020,HH46,4,32
24/11/2020,HH46,4,25
24/11/2020,HH46,4,32
24/11/2020,HH46,4,19
24/11/2020,HH46,4,20
24/11/2020,HH46,4,38
24/11/2020,HH46,4,28
24/11/2020,HH46,4,19
24/11/2020,HH46,4,25
24/11/2020,HH46,4,20
24/11/2020,HH46,4,27
24/11/2020,HH46,4,31
24/11/2020,HH46,4,22
24/11/2020,HH46,4,30
24/11/2020,HH46,4,23
24/11/2020,HH46,4,28
24/11/2020,HH46,4,27
24/11/2020,HH46,4,27
24/11/2020,HH46,4,13
24/11/2020,HH46,4,24
24/11/2020,HH46,4,11
24/11/2020,HH46,4,24
24/11/2020,HH46,4,25
24/11/2020,HH46,4,9
24/11/2020,HH46,4,29
24/11/2020,HH46,4,29
24/11/2020,HH46,4,19
24/11/2020,HH46,4,17
24/11/2020,HH46,4,27
24/11/2020,HH46,2,17
24/11/2020,HH46,2,23
24/11/2020,HH46,2,14
24/11/2020,HH46,2,27
24/11/2020,HH46,2,22
24/11/2020,HH46,2,27
24/11/2020,HH46,2,27
24/11/2020,HH46,2,31
24/11/2020,HH46,2,25
24/11/2020,HH46,2,18
24/11/2020,HH46,2,19
24/11/2020,HH46,2,18
24/11/2020,HH46,2,26
24/11/2020,HH46,2,25
24/11/2020,HH46,2,18
24/11/2020,HH46,2,22
24/11/2020,HH46,2,27
24/11/2020,HH46,2,13
24/11/2020,HH46,2,26
24/11/2020,HH46,2,28
24/11/2020,HH46,2,20
24/11/2020,HH46,2,24
24/11/2020,HH46,2,11
24/11/2020,HH46,2,26
24/11/2020,HH46,2,27
24/11/2020,HH46,2,24
24/11/2020,HH46,2,8
24/11/2020,HH46,2,23
24/11/2020,HH46,2,27
24/11/2020,HH46,2,28
24/11/2020,HH46,2,27
24/11/2020,HH46,2,26
24/11/2020,HH46,2,17
24/11/2020,HH46,2,16
24/11/2020,HH46,2,18
24/11/2020,HH46,2,23
24/11/2020,HH46,2,31
24/11/2020,HH46,2,8
24/11/2020,HH46,2,26
24/11/2020,HH46,2,14
24/11/2020,HH46,2,25
24/11/2020,HH46,6,24
24/11/2020,HH46,6,22
24/11/2020,HH46,6,27
24/11/2020,HH46,6,21
24/11/2020,HH46,6,28
24/11/2020,HH46,6,32
24/11/2020,HH46,6,25
24/11/2020,HH46,6,22
24/11/2020,HH46,6,31
24/11/2020,HH46,6,28
24/11/2020,HH46,6,19
24/11/2020,HH46,6,24
24/11/2020,HH46,6,14
24/11/2020,HH46,6,23
24/11/2020,HH46,6,24
24/11/2020,HH46,6,13
24/11/2020,HH46,6,24
24/11/2020,HH46,6,36
24/11/2020,HH46,6,30
24/11/2020,HH46,6,29
24/11/2020,HH46,6,33
24/11/2020,HH46,6,26
24/11/2020,HH46,6,30
24/11/2020,HH46,6,23
24/11/2020,HH46,6,32
24/11/2020,HH46,6,26
24/11/2020,HH46,6,28
24/11/2020,HH46,6,32
24/11/2020,HH46,6,16
24/11/2020,HH46,6,43
24/11/2020,HH46,6,23
24/11/2020,HH46,6,27
24/11/2020,HH46,6,25
24/11/2020,HH46,6,26
24/11/2020,HH46,6,32
24/11/2020,HH46,6,33
24/11/2020,HH46,6,15
24/11/2020,HH46,6,30
24/11/2020,HH46,6,15
24/11/2020,HH46,5,18
24/11/2020,HH46,5,25
24/11/2020,HH46,5,22
24/11/2020,HH46,5,34
24/11/2020,HH46,5,32
24/11/2020,HH46,5,10
24/11/2020,HH46,5,30
24/11/2020,HH46,5,27
24/11/2020,HH46,5,26
24/11/2020,HH46,5,28
24/11/2020,HH46,5,17
24/11/2020,HH46,5,22
24/11/2020,HH46,5,32
24/11/2020,HH46,5,10
24/11/2020,HH46,5,34
24/11/2020,HH46,5,10
24/11/2020,HH46,5,27
24/11/2020,HH46,5,10
24/11/2020,HH46,5,36
24/11/2020,HH46,5,18
24/11/2020,HH46,5,9
24/11/2020,HH46,5,7
24/11/2020,HH46,5,23
24/11/2020,HH46,5,25
24/11/2020,HH46,5,23
24/11/2020,HH46,5,15
24/11/2020,HH46,5,16
24/11/2020,HH46,5,28
24/11/2020,HH46,5,23
24/11/2020,HH46,5,24
24/11/2020,HH46,5,25
24/11/2020,HH46,5,23
24/11/2020,HH46,5,24
24/11/2020,HH46,5,21
24/11/2020,HH46,5,12
24/11/2020,HH46,5,18
24/11/2020,HH46,5,24
24/11/2020,HH46,5,20
24/11/2020,HH46,5,8
24/11/2020,HH46,5,23
24/11/2020,HH46,5,33
24/11/2020,HH46,8,18
24/11/2020,HH46,8,24
24/11/2020,HH46,8,32
24/11/2020,HH46,8,15
24/11/2020,HH46,8,34
24/11/2020,HH46,8,24
